entry_index,datetime,date,product_vt_symbol,contract_vt_symbol,direction,signal,layer_kind,entry_context,risk_mode,sizing_method,estimated_equity,total_margin_in_use_before,allowed_capital,single_trade_capital_limit,sizing_equity,effective_sizing_equity_cap,dynamic_sizing_equity_soft_cap_enabled,dynamic_sizing_equity_soft_cap_base,dynamic_sizing_equity_soft_cap_max,dynamic_sizing_equity_soft_cap_raw_cap,dynamic_sizing_equity_soft_cap_margin_pressure_ratio,dynamic_sizing_equity_soft_cap_drawdown_ratio,dynamic_sizing_equity_soft_cap_release_weight,free_capital,limited_balance,effective_single_trade_capital_usage_ratio,effective_streak_risk_multipliers,risk_ratio,risk_multiplier,oi_price_confirm_risk_restore_enabled,oi_price_confirm_risk_restore_applied,oi_price_confirm_risk_restore_reason,oi_price_confirm_risk_restore_base_multiplier,oi_price_confirm_risk_restore_multiplier,oi_price_confirm_risk_restore_effective_multiplier,oi_price_confirm_entry_close,oi_price_confirm_prev_close,oi_price_confirm_entry_oi,oi_price_confirm_prev_oi,oi_price_confirm_oi_up,oi_price_confirm_price_aligned,oi_price_confirm_recent_sum_ratio_required,oi_price_confirm_recent_sum_days,oi_price_confirm_recent_oi_sum,oi_price_confirm_prior_oi_sum,oi_price_confirm_recent_prior_oi_sum_ratio,oi_price_confirm_recent_sum_ratio_passed,oi_price_confirm_passed,streak_entry_structure_risk_recovery_enabled,streak_entry_structure_risk_recovery_applied,streak_entry_structure_risk_recovery_reason,streak_entry_structure_risk_recovery_base_multiplier,streak_entry_structure_risk_recovery_effective_multiplier,streak_entry_structure_risk_recovery_rsi_confirmation_enabled,streak_entry_structure_risk_recovery_rsi_value,streak_entry_structure_risk_recovery_long_min_rsi,streak_entry_structure_risk_recovery_short_max_rsi,streak_entry_structure_risk_recovery_directional_edge_enabled,streak_entry_structure_risk_recovery_directional_edge_period,streak_entry_structure_risk_recovery_directional_edge_close_position,streak_entry_structure_risk_recovery_directional_edge_long_min,streak_entry_structure_risk_recovery_directional_edge_short_max,streak_entry_structure_risk_recovery_portfolio_drawdown_pct,streak_entry_structure_risk_recovery_max_portfolio_drawdown_pct,recovery_sleeve_enabled,recovery_sleeve_applied,recovery_sleeve_normal_risk_bypass_enabled,recovery_sleeve_normal_risk_bypassed,recovery_sleeve_reason,recovery_sleeve_selected_volume_before,recovery_sleeve_selected_volume_after,recovery_sleeve_broker_margin_multiplier,recovery_sleeve_single_contract_broker_margin_to_equity,recovery_sleeve_max_single_contract_broker_margin_to_equity,recovery_sleeve_cooldown_days,post_entry_quality_add_enabled,post_entry_quality_add_feature,post_entry_quality_add_passed,post_entry_quality_add_observation_bars,post_entry_quality_add_volume_multiplier,post_entry_quality_add_triggers_add_profit_lock,post_entry_quality_add_body60_ratio,post_entry_quality_add_avg_body_pct,post_entry_quality_add_avg_directional_close_strength,post_entry_quality_add_short30_ratio,post_entry_quality_add_long60_ratio,post_entry_quality_add_avg_adverse_wick_pct,directional_30d_risk_boost_enabled,directional_30d_risk_boost_lookback,directional_30d_volume_confirmation_enabled,directional_30d_volume_recent_days,directional_30d_volume_prior_days,directional_30d_recent_volume_sum,directional_30d_prior_volume_sum,directional_30d_volume_expanding,directional_30d_start_close,directional_30d_end_close,directional_30d_return,directional_30d_risk_boost_aligned,directional_30d_risk_boost_applied,directional_30d_risk_boost_multiplier,directional_30d_risk_boost_reason,risk_amount_before_directional_30d_boost,target_risk_amount,planned_entry_price,filled_entry_price,entry_price,stop_price,stop_distance,size,risk_per_contract,actual_risk_amount,margin_ratio,margin_per_contract,actual_margin_amount,projected_total_margin_after,volume,risk_cluster_cap_enabled,risk_cluster_name,risk_cluster_cap_ratio,risk_cluster_cap_amount,risk_cluster_reserved_margin_before,risk_cluster_max_volume,risk_cluster_selected_volume_before,risk_cluster_selected_volume,risk_cluster_heat_gate_enabled,risk_cluster_heat_gate_weight,risk_cluster_heat_gate_pressure,risk_cluster_heat_gate_selected_volume_before,risk_cluster_heat_gate_selected_volume,contracts_by_risk,contracts_by_margin,contracts_by_single_trade_cap,selected_volume,selected_volume_ungated,incremental_margin_budget_gate_reduce_volume_enabled,incremental_margin_budget_gate_budget,incremental_margin_budget_gate_remaining_budget,incremental_margin_budget_gate_max_affordable_volume,incremental_margin_budget_gate_selected_volume_before,incremental_margin_budget_gate_selected_volume_after,incremental_margin_budget_gate_volume_reduced,env_gate_enabled,env_gate_weight,env_candidate_count,env_native_selected_rate,env_native_selected_count,env_avg_close_position_60d,env_avg_range_pct_zscore_120,env_gate_close_component,env_gate_range_component,env_gate_selected_component,env_gate_entry_context,portfolio_drawdown_gate_enabled,portfolio_drawdown_gate_weight,portfolio_drawdown_pct,portfolio_equity_high_water,portfolio_volatility_budget_enabled,portfolio_volatility_budget_weight,portfolio_volatility_budget_realized_annual_vol,portfolio_volatility_budget_lookback,portfolio_volatility_budget_target_annual_vol,rollover_reopen_drawdown_guard_enabled,rollover_reopen_drawdown_guard_passed,rollover_reopen_drawdown_guard_max_pct,rollover_reopen_drawdown_guard_portfolio_drawdown_pct,same_direction_correlation_gate_enabled,same_direction_correlation_gate_weight,same_direction_correlation_active_count,same_direction_correlation_corr_count,same_direction_correlation_max_corr,same_direction_correlation_avg_corr,loss_streak,profit_recovery_streak,profile,start_month,variant,account_capital,c3_capital
109,2020-07-16 00:00:00+08:00,2020-07-16,SM.CZCE,SM009.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,546888.7000000001,131388.0,492199.8300000001,382822.09,546888.7000000001,546888.7000000001,0,1000000.0,1500000.0,1000000.0,0.24024632434350898,0.0,1.0,415500.70000000007,360811.8300000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,6296.0,6460.0,104208.0,107217.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,23.709378262197745,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,12,12,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,1795171.0,1775798.0,1,6802.0,6296.0,-0.07438988532784474,1,1,1.2,direction_and_volume_confirmed,6494.612940000001,7793.535528,6296.0,,6296.0,6421.92,125.92000000000007,5,629.6000000000004,7555.200000000004,0.12,3777.6,45331.2,176719.2,12,1,SM.CZCE,0.25,136722.17500000002,0.0,36,12,12,0,1.0,0.0,12,12,12,95,101,12,12,0,492199.8300000001,360811.8300000001,12,12,12,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,546888.7000000001,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
110,2020-07-17 00:00:00+08:00,2020-07-17,SA.CZCE,SA009.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,581228.7000000001,181027.2,523105.8300000001,406860.09,581228.7000000001,581228.7000000001,0,1000000.0,1500000.0,1000000.0,0.31145605851878955,0.0,1.0,400201.50000000006,342078.63000000006,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1356.0,1373.0,139668.0,135329.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,23.67472867894771,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,30,30,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,896952.0,667737.0,1,1485.0,1356.0,-0.08686868686868687,1,1,1.2,direction_and_volume_confirmed,12314.830680000001,14777.796816,1356.0,,1356.0,1380.0,24.0,20,480.0,14400.0,0.12,3254.4,97632.0,278659.2,30,1,SA.CZCE,0.25,145307.17500000002,0.0,44,30,30,0,1.0,0.0,30,30,30,105,125,30,30,0,523105.8300000001,342078.63000000006,30,30,30,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,581228.7000000001,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,0.3563146734094243,0.3563146734094243,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
111,2020-07-31 00:00:00+08:00,2020-07-31,hc.SHFE,hc2010.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,653248.7000000001,217800.0,587923.8300000001,457274.09,653248.7000000001,653248.7000000001,0,1000000.0,1500000.0,1000000.0,0.33341053721193775,0.03372538102654438,1.0,435448.70000000007,370123.8300000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,3848.0,3819.0,450326.0,428456.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,71.98651176199728,60.0,40.0,0,60,,0.8,0.2,0.03372538102654438,-1.0,0,0,0,0,,20,20,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2253436.0,2204213.0,1,3552.0,3848.0,0.08333333333333326,1,1,1.2,direction_and_volume_confirmed,13324.457880000002,15989.349456000002,3848.0,,3848.0,3771.04,76.96000000000004,10,769.6000000000004,15392.000000000007,0.1,3848.0,76960.0,294760.0,20,1,hc.SHFE,0.25,163312.17500000002,0.0,42,20,20,0,1.0,0.0,20,20,20,96,118,20,20,0,587923.8300000001,370123.8300000001,20,20,20,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.03372538102654438,676048.7000000001,0,1.0,0.0,60,0.6,0,1,0.0,0.03372538102654438,1,1.0,1,1,0.43455449331413865,0.43455449331413865,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
112,2020-08-03 00:00:00+08:00,2020-08-03,rb.SHFE,rb2010.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,670788.7000000001,257228.8,603709.8300000001,469552.09,670788.7000000001,670788.7000000001,0,1000000.0,1500000.0,1000000.0,0.38347217238453774,0.007780504570158924,1.0,413559.9000000001,346481.0300000001,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3836.0,3777.0,1280611.0,1295074.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,75.65863685876839,60.0,40.0,0,60,,0.8,0.2,0.007780504570158924,-1.0,0,0,0,0,,8,8,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,10317971.0,11074484.0,0,3615.0,3836.0,0.06113416320885201,1,0,1.0,volume_not_expanding,6236.658540000001,6236.658540000001,3836.0,,3836.0,3762.0,74.0,10,740.0,1480.0,0.1,3836.0,7672.0,264900.8,2,1,rb.SHFE,0.25,167697.17500000002,0.0,43,8,8,0,1.0,0.0,8,8,8,90,122,2,8,0,603709.8300000001,346481.0300000001,2,2,2,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.007780504570158924,676048.7000000001,0,1.0,0.0,60,0.6,0,1,0.0,0.007780504570158924,1,0.35,2,2,0.9536019740021002,0.7688107672918816,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
113,2020-08-11 00:00:00+08:00,2020-08-11,FG.CZCE,FG101.CZCE,long,rollover_reopen,base,rollover_reopen,regular,risk_budget,767168.7000000001,7590.0,690451.8300000001,537018.09,767168.7000000001,767168.7000000001,0,1000000.0,1500000.0,1000000.0,0.009893521464053473,0.0,1.0,759578.7000000001,682861.8300000001,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,1851.0,1767.4676923076922,358413.0,172274.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,39,39,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,7098956.0,5771623.0,1,1402.013846153846,1851.0,0.32024373730534883,1,1,1.2,direction_and_volume_confirmed,24583.02588,29499.631056,1851.0,,1851.0,1813.98,37.01999999999998,20,740.3999999999996,14067.599999999993,0.12,4442.4,84405.59999999999,91995.59999999999,19,1,FG.CZCE,0.25,191792.17500000002,0.0,43,39,39,0,1.0,0.0,39,39,39,153,120,39,39,0,690451.8300000001,682861.8300000001,39,39,39,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.0,767168.7000000001,0,1.0,0.0,60,0.6,0,1,0.1,0.0,0,1.0,0,0,0.0,0.0,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
114,2020-08-14 00:00:00+08:00,2020-08-14,sp.SHFE,sp2012.SHFE,long,long_case2,base,flat_entry,open_interest_surge,risk_budget,760481.1,0.0,684432.99,532336.7699999999,760481.1,760481.1,0,1000000.0,1500000.0,1000000.0,0.0,0.008717248240185101,1.0,760481.1,684432.99,0.7,"1.0,1.0,1.0,1.0",0.06,1.0,1,0,not_confirmed,1.0,2.0,1.0,4572.0,4584.0,112546.0,109008.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,63.12076633288554,60.0,40.0,0,60,,0.8,0.2,0.008717248240185101,-1.0,0,0,0,0,,41,41,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,623375.0,198313.0,1,4520.0,4572.0,0.011504424778761013,1,1,1.2,direction_and_volume_confirmed,41065.9794,49279.175279999996,4572.0,,4572.0,4554.0,18.0,10,180.0,7380.0,0.1,4572.0,187452.0,187452.0,41,1,sp.SHFE,0.25,190120.275,0.0,41,116,41,0,1.0,0.0,41,41,273,149,116,41,41,0,684432.99,684432.99,41,41,41,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.008717248240185101,767168.7000000001,0,1.0,0.0,60,0.6,0,1,0.0,0.008717248240185101,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
115,2020-08-21 00:00:00+08:00,2020-08-21,sp.SHFE,sp2012.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,761301.1,0.0,685170.99,532910.7699999999,761301.1,761301.1,0,1000000.0,1500000.0,1000000.0,0.0,0.007648382943673396,1.0,761301.1,685170.99,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,4626.0,4536.0,115845.0,115747.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,72.48013357716883,60.0,40.0,0,60,,0.8,0.2,0.007648382943673396,-1.0,0,0,0,0,,34,34,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,921387.0,247443.0,1,4486.0,4626.0,0.03120820329915297,1,1,1.2,direction_and_volume_confirmed,24666.155639999997,29599.386767999997,4626.0,,4626.0,4540.0,86.0,10,860.0,29240.0,0.1,4626.0,157284.0,157284.0,34,1,sp.SHFE,0.25,190325.275,0.0,41,34,34,0,1.0,0.0,34,34,34,148,115,34,34,0,685170.99,685170.99,34,34,34,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.007648382943673396,767168.7000000001,0,1.0,0.0,60,0.6,0,1,0.0,0.007648382943673396,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
116,2020-08-24 00:00:00+08:00,2020-08-24,CF.CZCE,CF101.CZCE,long,long_case3,base,flat_entry,regular,risk_budget,776941.1,157964.0,699246.99,543858.7699999999,776941.1,776941.1,0,1000000.0,1500000.0,1000000.0,0.2033152834880276,0.0,1.0,618977.1,541282.99,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,12945.0,12930.0,338651.0,329329.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,63.86371630314994,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,25,25,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2348693.0,1501783.0,1,12725.0,12945.0,0.0172888015717092,1,1,1.2,direction_and_volume_confirmed,19486.187639999996,23383.425167999994,12945.0,,12945.0,12840.0,105.0,5,525.0,13125.0,0.12,7767.0,194175.0,352139.0,25,1,CF.CZCE,0.25,194235.275,0.0,25,44,25,0,1.0,0.0,25,25,44,69,70,25,25,0,699246.99,541282.99,25,25,25,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,776941.1,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,1,1,0.052868483318973515,0.052868483318973515,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
117,2020-08-26 00:00:00+08:00,2020-08-26,cu.SHFE,cu2010.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,783076.1,354915.0,704768.49,548153.2699999999,783076.1,783076.1,0,1000000.0,1500000.0,1000000.0,0.45323181233599136,0.0,1.0,428161.1,349853.49,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,51440.0,51130.0,109686.0,111617.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,53.30903536028778,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,2,2,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,,,0,52080.0,51440.0,-0.01228878648233489,0,0,1.0,direction_not_aligned,6297.362819999999,6297.362819999999,51440.0,,51440.0,51020.0,420.0,5,2100.0,4200.0,0.12,30864.0,61728.0,416643.0,2,1,cu.SHFE,0.25,195769.025,0.0,6,2,2,0,1.0,0.0,2,2,2,11,17,2,2,0,704768.49,349853.49,2,2,2,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,783076.1,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,2,2,0.07509107290502127,-0.022166663831527725,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
118,2020-09-01 00:00:00+08:00,2020-09-01,hc.SHFE,hc2010.SHFE,long,long_case1a,base,flat_entry,regular,risk_budget,903396.1,344525.0,813056.49,632377.2699999999,903396.1,903396.1,0,1000000.0,1500000.0,1000000.0,0.38136649029146796,0.0,1.0,558871.1,468531.49,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,4037.0,4011.0,274530.0,294279.0,0,1,0,5,,,,1,0,0,0,,1.0,1.0,0,83.20389447955509,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,32,32,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,1597415.0,1995106.0,0,3787.0,4037.0,0.06601531555320839,1,0,1.0,volume_not_expanding,8433.56682,8433.56682,4037.0,,4037.0,4011.0,26.0,10,260.0,8320.0,0.1,4037.0,129184.0,473709.0,32,1,hc.SHFE,0.25,225849.025,0.0,55,32,32,0,1.0,0.0,32,32,32,116,156,32,32,0,813056.49,468531.49,32,32,32,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,903396.1,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,3,3,0.22751597013197494,0.19219872936615215,0,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
119,2020-09-02 00:00:00+08:00,2020-09-02,hc.SHFE,hc2101.SHFE,long,rollover_reopen,base,rollover_reopen,regular,risk_budget,888566.1,342897.0,799709.49,621996.2699999999,888566.1,888566.1,0,1000000.0,1500000.0,1000000.0,0.38589925949234394,0.016415833541898177,1.0,545669.1,456812.49,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,3934.0,3937.9018100669477,274793.0,274530.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,,60.0,40.0,0,60,,0.8,0.2,0.016415833541898177,-1.0,0,0,0,0,,56,56,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,1630489.0,1976769.0,0,3708.6704686337716,3934.0,0.06075749605470793,1,0,1.0,volume_not_expanding,8222.624819999999,8222.624819999999,3934.0,,3934.0,3932.0,2.0,10,20.0,640.0,0.1,3934.0,125888.0,468785.0,32,1,hc.SHFE,0.25,222141.525,0.0,56,116,56,0,1.0,0.0,56,56,411,116,158,56,56,0,799709.49,456812.49,56,56,56,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,rollover_reopen,0,1.0,0.016415833541898177,903396.1,0,1.0,0.0,60,0.6,0,1,0.1,0.016415833541898177,0,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
120,2020-09-07 00:00:00+08:00,2020-09-07,SM.CZCE,SM101.CZCE,long,long_case2,base,flat_entry,regular,risk_budget,891266.1,0.0,802139.49,623886.2699999999,891266.1,891266.1,0,1000000.0,1500000.0,1000000.0,0.0,0.013427111319165536,1.0,891266.1,802139.49,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,6438.0,6508.0,104841.0,104574.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,57.064911686640684,60.0,40.0,0,60,,0.8,0.2,0.013427111319165536,-1.0,0,0,0,0,,57,57,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,1194326.0,333103.0,1,6200.0,6438.0,0.038387096774193497,1,1,1.2,direction_and_volume_confirmed,14438.51082,17326.212983999998,6438.0,,6438.0,6430.0,8.0,5,40.0,2280.0,0.12,3862.7999999999997,220179.59999999998,220179.59999999998,57,1,SM.CZCE,0.25,222816.525,0.0,57,161,57,0,1.0,0.0,57,57,433,207,161,57,57,0,802139.49,802139.49,57,57,57,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.013427111319165536,903396.1,0,1.0,0.0,60,0.6,0,1,0.0,0.013427111319165536,1,1.0,0,0,0.0,0.0,1,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
121,2020-09-16 00:00:00+08:00,2020-09-16,MA.CZCE,MA101.CZCE,long,long_case1a,base,flat_entry,regular,risk_budget,921476.1,0.0,829328.49,645033.2699999999,921476.1,921476.1,0,1000000.0,1500000.0,1000000.0,0.0,0.0,1.0,921476.1,829328.49,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,2084.0,2086.0,1183341.0,980326.0,1,0,0,5,,,,1,0,0,0,,1.0,1.0,0,75.27371953719181,60.0,40.0,0,60,,0.8,0.2,0.0,-1.0,0,0,0,0,,92,92,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,12871313.0,9881879.0,1,1895.0,2084.0,0.09973614775725603,1,1,1.2,direction_and_volume_confirmed,14927.91282,17913.495383999998,2084.0,,2084.0,2067.0,17.0,10,170.0,15640.0,0.12,2500.7999999999997,230073.59999999998,230073.59999999998,92,1,MA.CZCE,0.25,230369.025,0.0,92,105,92,0,1.0,0.0,92,92,105,331,257,92,92,0,829328.49,829328.49,92,92,92,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.0,921476.1,0,1.0,0.0,60,0.6,0,1,0.0,0.0,1,1.0,0,0,0.0,0.0,2,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
122,2020-09-28 00:00:00+08:00,2020-09-28,CF.CZCE,CF101.CZCE,short,short_case1a,base,flat_entry,regular,risk_budget,870876.1,0.0,783788.49,609613.2699999999,870876.1,870876.1,0,1000000.0,1500000.0,1000000.0,0.0,0.06977170701736528,0.8681886198842313,870876.1,783788.49,0.7,"1.0,1.0,1.0,1.0",0.018,1.0,1,0,not_confirmed,1.0,2.0,1.0,12815.0,12675.0,317871.0,320091.0,0,0,0,5,,,,1,0,0,0,,1.0,1.0,0,52.509015153634984,60.0,40.0,0,60,,0.8,0.2,0.06977170701736528,-1.0,0,0,0,0,,28,28,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,2362830.0,2472192.0,0,12920.0,12815.0,-0.008126934984520107,1,0,1.0,volume_not_expanding,14108.192819999998,14108.192819999998,12815.0,,12815.0,12830.0,15.0,5,75.0,2100.0,0.12,7689.0,215292.0,215292.0,28,1,CF.CZCE,0.25,217719.025,0.0,28,79,28,0,1.0,0.0,28,28,188,101,79,28,28,0,783788.49,570848.49,28,28,28,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.06977170701736528,936196.1,0,1.0,0.0,60,0.6,0,1,0.0,0.06977170701736528,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
123,2020-09-28 00:00:00+08:00,2020-09-28,ru.SHFE,ru2101.SHFE,long,long_case2,base,flat_entry,regular,risk_budget,870876.1,0.0,783788.49,609613.2699999999,870876.1,870876.1,0,1000000.0,1500000.0,1000000.0,0.0,0.06977170701736528,0.8681886198842313,870876.1,783788.49,0.7,"1.0,1.0,1.0,1.0",0.018,2.0,1,1,oi_price_confirm_restore,1.0,2.0,2.0,12675.0,12635.0,197108.0,191315.0,1,1,0,5,,,,1,1,0,0,,1.0,1.0,0,65.66749702235974,60.0,40.0,0,60,,0.8,0.2,0.06977170701736528,-1.0,0,0,0,0,,14,14,1.65,0.0,0.2,20,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,1,10,10,3032297.0,2768692.0,1,12475.0,12675.0,0.01603206412825653,1,1,1.2,direction_and_volume_confirmed,28216.385639999997,33859.662767999995,12675.0,,12675.0,12585.0,90.0,10,900.0,12600.0,0.12,15210.0,212940.0,212940.0,14,1,ru.SHFE,0.25,217719.025,0.0,14,37,14,0,1.0,0.0,14,14,37,51,40,14,14,0,783788.49,783788.49,14,14,14,0,0,1.0,0,0.0,0,0.0,0.0,1.0,1.0,1.0,flat_entry,0,1.0,0.06977170701736528,936196.1,0,1.0,0.0,60,0.6,0,1,0.0,0.06977170701736528,1,1.0,0,0,0.0,0.0,3,0,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
